기간,공장,공정코드,품명,신규분류요약,총_생산수량,총_양품수량,총_불량수량,전체_수율(%),로트별 종합수율
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Sheer Brown_55%_1-DAY,1-Day_Color_Sph,6855.0,6745.0,95.0,98.4,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Shiny Brown_55%_14.5_1-DAY,1-Day_Color_Sph,8065.0,7865.0,180.0,97.52,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Tulle Brown_1D_55%_14.2,1-Day_Color_Sph,1535.0,1510.0,25.0,98.37,
2026-01-07,C관(2공장),[55] 접착/ 멸균,REAL SOME CHOCO(NOBLE MYSTIC),1-Day_Color_Sph,20830.0,20525.0,265.0,98.54,
2026-01-07,C관(2공장),[55] 접착/ 멸균,Sincere D_Dolly Brown_ITFA_UV_38% 14.5,1-Day_Color_Sph,1670.0,1645.0,20.0,98.5,
2026-01-07,C관(2공장),[55] 접착/ 멸균,sincere_Hologram Shell_1-Day 38%,1-Day_Color_Sph,7640.0,7335.0,260.0,96.01,
2026-01-07,C관(2공장),[55] 접착/ 멸균,sincere_Silky Ginger_1-Day 38%,1-Day_Color_Sph,1220.0,1165.0,50.0,95.49,
2026-01-07,C관(2공장),[55] 접착/ 멸균,sincere_Sirius Misty_1-Day 38%,1-Day_Color_Sph,8395.0,8300.0,85.0,98.87,
2026-01-07,C관(2공장),[55] 접착/ 멸균,ANW D Toric_T1-A OvE_CP-0.75_UV,1-Day_Color_Toric,1445.0,1420.0,25.0,98.27,
2026-01-07,C관(2공장),[55] 접착/ 멸균,ANW D Toric_T1-B OvE_CP-1.25_UV,1-Day_Color_Toric,2055.0,2020.0,30.0,98.3,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric CP-0.75_Dazzle Gray_55% UV,1-Day_Color_Toric,5440.0,5360.0,65.0,98.53,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric CP-1.25_Dazzle Gray_55% UV,1-Day_Color_Toric,8780.0,8585.0,175.0,97.78,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Brown Bunny_55% UV,1-Day_Color_Toric,2400.0,2355.0,40.0,98.12,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,1-Day_Color_Toric,17660.0,15530.0,2085.0,87.94,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 Dollish Gray_55% UV,1-Day_Color_Toric,5540.0,5405.0,125.0,97.56,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-0.75 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,12560.0,12330.0,215.0,98.17,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 Brown Bunny_55% UV,1-Day_Color_Toric,6415.0,6335.0,65.0,98.75,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA D Toric_CP-1.25 TOPARDS Baby Espresso_55%_UV,1-Day_Color_Toric,26910.0,26510.0,335.0,98.51,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Opal CP-1.25 Toric_UV,1-Day_Color_Toric,3970.0,3905.0,50.0,98.36,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz CP-0.75 Toric_UV,1-Day_Color_Toric,4240.0,4185.0,55.0,98.7,
2026-01-07,C관(2공장),[55] 접착/ 멸균,PIA_Strawberry Quartz CP-1.25 Toric_UV,1-Day_Color_Toric,885.0,870.0,15.0,98.31,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-DAY(OPTIC CENTER),1-Day_Sph,26550.0,25735.0,765.0,96.93,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_58(수출용_파랑),1-Day_Sph,7935.0,7735.0,170.0,97.48,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_Contakt(유효기간_8년),1-Day_Sph,1500.0,1455.0,40.0,97.0,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_Contakt-HA,1-Day_Sph,16370.0,15910.0,420.0,97.19,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_Metha_Coastal,1-Day_Sph,7680.0,7530.0,130.0,98.05,
2026-01-07,C관(2공장),[55] 접착/ 멸균,1-Day_SOLEKO(5년),1-Day_Sph,12430.0,12130.0,280.0,97.59,
2026-01-07,C관(2공장),[55] 접착/ 멸균,Metha D_FML_55%,1-Day_Sph,7045.0,6935.0,90.0,98.44,
2026-01-07,C관(2공장),[55] 접착/ 멸균,Metha_Daily,1-Day_Sph,8705.0,8545.0,140.0,98.16,
2026-01-07,C관(2공장),[80] 누수/규격검사,(NEW)1-Day_iris_Suzy Gray,1-Day_Color_Sph,11855.0,11795.0,60.0,99.49,78.08
2026-01-07,C관(2공장),[80] 누수/규격검사,(NEW)ALICIA BROWN(근시),1-Day_Color_Sph,36645.0,36470.0,175.0,99.52,80.37
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_Blue Moon,1-Day_Color_Sph,2815.0,2815.0,0.0,100.0,87.9
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_JazzBlack,1-Day_Color_Sph,27780.0,27735.0,45.0,99.84,81.34
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_Latin,1-Day_Color_Sph,16100.0,16060.0,40.0,99.75,86.7
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_Rhapsody,1-Day_Color_Sph,5330.0,5315.0,15.0,99.72,84.72
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_SoulBrown,1-Day_Color_Sph,109455.0,109150.0,305.0,99.72,85.19
2026-01-07,C관(2공장),[80] 누수/규격검사,1-Day_iris_Suzy Gray,1-Day_Color_Sph,9955.0,9845.0,110.0,98.9,83.38
2026-01-07,C관(2공장),[80] 누수/규격검사,ANW D_Dusk Beige_Dopewink 38%,1-Day_Color_Sph,7555.0,6990.0,15.0,92.52,59.22
2026-01-07,C관(2공장),[80] 누수/규격검사,Alcon D_Allure Grey_W3C(APAC),1-Day_Color_Sph,6525.0,6480.0,45.0,99.31,86.12
2026-01-07,C관(2공장),[80] 누수/규격검사,Alcon D_Allure Hazel_W3C(APAC),1-Day_Color_Sph,39965.0,39655.0,310.0,99.22,95.08
2026-01-07,C관(2공장),[80] 누수/규격검사,Clalen D_Iris_Mocha Black,1-Day_Color_Sph,12290.0,12285.0,5.0,99.96,80.32
2026-01-07,C관(2공장),[80] 누수/규격검사,Clalen D_Iris_Rosy Brown,1-Day_Color_Sph,7050.0,4390.0,2660.0,62.27,47.37
2026-01-07,C관(2공장),[80] 누수/규격검사,FGC D_Latin_comfi 55%,1-Day_Color_Sph,495.0,490.0,5.0,98.99,98.0
2026-01-07,C관(2공장),[80] 누수/규격검사,IRIS_Jazz black(NEW),1-Day_Color_Sph,2960.0,2960.0,0.0,100.0,90.55
2026-01-07,C관(2공장),[80] 누수/규격검사,IRIS_Soul Brown(NEW),1-Day_Color_Sph,3125.0,3105.0,20.0,99.36,90.98
